	Data	Id	Label	Median	Signif	Substr	pVal
10545	0.0	total_duration_of_feeding_bursts	2608	1.5299999999999998	no	sucrose	0.5955391484946942
10546	0.19	total_duration_of_feeding_bursts	2617	0.19	no	sucrose	0.017497552906111435
10547	0.0	total_duration_of_feeding_bursts	2618	0.0	yes	sucrose	0.008354096481279452
10548	8.81	total_duration_of_feeding_bursts	2624	1.69	no	sucrose	0.7112901146919212
10549	0.49	total_duration_of_feeding_bursts	2625	0.335	no	sucrose	0.033124212636721106
10550	1.52	total_duration_of_feeding_bursts	2635	1.475	no	sucrose	0.41782031077349835
10551	7.29	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10552	2.56	total_duration_of_feeding_bursts	0730	11.3	no	sucrose	0.018672066285226788
10553	2.52	total_duration_of_feeding_bursts	0731	2.5700000000000003	no	sucrose	0.5273691295062778
10554	0.28	total_duration_of_feeding_bursts	0732	8.61	no	sucrose	0.02364045646448286
10555	13.66	total_duration_of_feeding_bursts	0923	5.37	no	sucrose	0.0541468461326371
10556	1.53	total_duration_of_feeding_bursts	1046	3.81	no	sucrose	0.16048292685499774
10557	1.05	total_duration_of_feeding_bursts	1052	4.51	no	sucrose	0.45957434070771186
10558	0.52	total_duration_of_feeding_bursts	1053	0.99	no	sucrose	0.23911136147474432
10559	4.89	total_duration_of_feeding_bursts	1054	3.605	no	sucrose	0.74338416665143
10560	1.76	total_duration_of_feeding_bursts	1073	0.0	yes	sucrose	0.0006964407428944759
10561	1.51	total_duration_of_feeding_bursts	1075	0.8200000000000001	no	sucrose	0.1426049865242047
10562	1.42	total_duration_of_feeding_bursts	1077	1.42	no	sucrose	0.9078713348527874
10563	0.42	total_duration_of_feeding_bursts	1543	0.57	no	sucrose	0.19550272160998855
10564	13.23	total_duration_of_feeding_bursts	1545	1.58	no	sucrose	0.9290694641804975
10565	126.89	total_duration_of_feeding_bursts	1549	5.08	yes	sucrose	0.007182266127218121
10566	2.86	total_duration_of_feeding_bursts	1550	2.33	no	sucrose	0.8585750143378713
10567	5.29	total_duration_of_feeding_bursts	1554	1.58	no	sucrose	0.8442660153836152
10568	4.05	total_duration_of_feeding_bursts	1557	0.55	no	sucrose	0.048206314073073596
10569	1.77	total_duration_of_feeding_bursts	1558	0.95	no	sucrose	0.7894266305089719
10570	0.0	total_duration_of_feeding_bursts	1561	0.22	no	sucrose	0.015952642497511518
10571	0.54	total_duration_of_feeding_bursts	1564	2.79	no	sucrose	0.8914128290780776
10572	0.87	total_duration_of_feeding_bursts	1565	0.87	no	sucrose	0.2378768642383458
10573	2.05	total_duration_of_feeding_bursts	1566	2.94	no	sucrose	0.4708861367126991
10574	0.0	total_duration_of_feeding_bursts	1567	4.61	no	sucrose	0.3728815420166214
10575	3.57	total_duration_of_feeding_bursts	1569	2.76	no	sucrose	0.9844403346923549
10576	0.28	total_duration_of_feeding_bursts	1570	0.99	no	sucrose	0.11088144208264353
10577	0.44	total_duration_of_feeding_bursts	1575	0.67	no	sucrose	0.10551227251201946
10578	0.0	total_duration_of_feeding_bursts	1576	0.32999999999999996	no	sucrose	0.1646256335411825
10579	0.28	total_duration_of_feeding_bursts	1579	2.7249999999999996	no	sucrose	0.8156712100335112
10580	0.0	total_duration_of_feeding_bursts	1587	7.36	no	sucrose	0.16614629618873275
10581	0.0	total_duration_of_feeding_bursts	1602	0.0	yes	sucrose	0.003422360257746509
10582	8.98	total_duration_of_feeding_bursts	2259	2.68	no	sucrose	0.6428270658665708
10583	92.85	total_duration_of_feeding_bursts	2275	12.11	yes	sucrose	0.005385288547800436
10584	0.5	total_duration_of_feeding_bursts	2285	0.525	no	sucrose	0.05280654733300411
10585	1.5	total_duration_of_feeding_bursts	2310	0.0	yes	sucrose	0.0012763108061857927
10586	1.81	total_duration_of_feeding_bursts	2316	6.5	no	sucrose	0.05914257299829694
10587	2.27	total_duration_of_feeding_bursts	2324	0.83	no	sucrose	0.15310414894325539
10588	0.0	total_duration_of_feeding_bursts	2378	0.605	no	sucrose	0.2040524646749678
10589	2.6	total_duration_of_feeding_bursts	2388	1.58	no	sucrose	0.18743357336452474
10590	0.61	total_duration_of_feeding_bursts	2391	0.7	no	sucrose	0.3404415301423468
10591	0.0	total_duration_of_feeding_bursts	2394	4.275	no	sucrose	0.6674995133951608
10592	3.3	total_duration_of_feeding_bursts	2538	2.45	no	sucrose	0.7109762233160455
10593	0.0	total_duration_of_feeding_bursts	2547	12.245000000000001	yes	sucrose	0.0064166726791998144
10594	0.0	total_duration_of_feeding_bursts	2554	1.09	no	sucrose	0.050470884036715714
10595	0.0	total_duration_of_feeding_bursts	2608	1.5299999999999998	no	sucrose	0.5955391484946942
10596	1.4	total_duration_of_feeding_bursts	2617	0.19	no	sucrose	0.017497552906111435
10597	0.0	total_duration_of_feeding_bursts	2618	0.0	yes	sucrose	0.008354096481279452
10598	10.0	total_duration_of_feeding_bursts	2624	1.69	no	sucrose	0.7112901146919212
10599	0.17	total_duration_of_feeding_bursts	2625	0.335	no	sucrose	0.033124212636721106
10600	0.67	total_duration_of_feeding_bursts	2635	1.475	no	sucrose	0.41782031077349835
10601	0.0	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10602	0.33	total_duration_of_feeding_bursts	0730	11.3	no	sucrose	0.018672066285226788
10603	3.39	total_duration_of_feeding_bursts	0731	2.5700000000000003	no	sucrose	0.5273691295062778
10604	8.54	total_duration_of_feeding_bursts	0732	8.61	no	sucrose	0.02364045646448286
10605	5.21	total_duration_of_feeding_bursts	0923	5.37	no	sucrose	0.0541468461326371
10606	19.72	total_duration_of_feeding_bursts	1046	3.81	no	sucrose	0.16048292685499774
10607	4.51	total_duration_of_feeding_bursts	1052	4.51	no	sucrose	0.45957434070771186
10608	0.28	total_duration_of_feeding_bursts	1053	0.99	no	sucrose	0.23911136147474432
10609	0.0	total_duration_of_feeding_bursts	1073	0.0	yes	sucrose	0.0006964407428944759
10610	1.95	total_duration_of_feeding_bursts	1075	0.8200000000000001	no	sucrose	0.1426049865242047
10611	1.07	total_duration_of_feeding_bursts	1077	1.42	no	sucrose	0.9078713348527874
10612	0.31	total_duration_of_feeding_bursts	1543	0.57	no	sucrose	0.19550272160998855
10613	0.78	total_duration_of_feeding_bursts	1545	1.58	no	sucrose	0.9290694641804975
10614	2.52	total_duration_of_feeding_bursts	1549	5.08	yes	sucrose	0.007182266127218121
10615	1.32	total_duration_of_feeding_bursts	1550	2.33	no	sucrose	0.8585750143378713
10616	0.25	total_duration_of_feeding_bursts	1554	1.58	no	sucrose	0.8442660153836152
10617	0.92	total_duration_of_feeding_bursts	1557	0.55	no	sucrose	0.048206314073073596
10618	0.77	total_duration_of_feeding_bursts	1558	0.95	no	sucrose	0.7894266305089719
10619	0.61	total_duration_of_feeding_bursts	1561	0.22	no	sucrose	0.015952642497511518
10620	1.38	total_duration_of_feeding_bursts	1564	2.79	no	sucrose	0.8914128290780776
10621	4.17	total_duration_of_feeding_bursts	1565	0.87	no	sucrose	0.2378768642383458
10622	0.56	total_duration_of_feeding_bursts	1566	2.94	no	sucrose	0.4708861367126991
10623	0.0	total_duration_of_feeding_bursts	1569	2.76	no	sucrose	0.9844403346923549
10624	1.95	total_duration_of_feeding_bursts	1570	0.99	no	sucrose	0.11088144208264353
10625	0.23	total_duration_of_feeding_bursts	1575	0.67	no	sucrose	0.10551227251201946
10626	0.0	total_duration_of_feeding_bursts	1579	2.7249999999999996	no	sucrose	0.8156712100335112
10627	8.53	total_duration_of_feeding_bursts	1587	7.36	no	sucrose	0.16614629618873275
10628	25.12	total_duration_of_feeding_bursts	2259	2.68	no	sucrose	0.6428270658665708
10629	6.57	total_duration_of_feeding_bursts	2275	12.11	yes	sucrose	0.005385288547800436
10630	0.0	total_duration_of_feeding_bursts	2285	0.525	no	sucrose	0.05280654733300411
10631	0.0	total_duration_of_feeding_bursts	2310	0.0	yes	sucrose	0.0012763108061857927
10632	1.46	total_duration_of_feeding_bursts	2316	6.5	no	sucrose	0.05914257299829694
10633	0.81	total_duration_of_feeding_bursts	2324	0.83	no	sucrose	0.15310414894325539
10634	1.52	total_duration_of_feeding_bursts	2378	0.605	no	sucrose	0.2040524646749678
10635	2.03	total_duration_of_feeding_bursts	2388	1.58	no	sucrose	0.18743357336452474
10636	2.18	total_duration_of_feeding_bursts	2391	0.7	no	sucrose	0.3404415301423468
10637	1.34	total_duration_of_feeding_bursts	2394	4.275	no	sucrose	0.6674995133951608
10638	0.0	total_duration_of_feeding_bursts	2538	2.45	no	sucrose	0.7109762233160455
10639	6.64	total_duration_of_feeding_bursts	2547	12.245000000000001	yes	sucrose	0.0064166726791998144
10640	0.0	total_duration_of_feeding_bursts	2554	1.09	no	sucrose	0.050470884036715714
10641	0.65	total_duration_of_feeding_bursts	2608	1.5299999999999998	no	sucrose	0.5955391484946942
10642	3.69	total_duration_of_feeding_bursts	2617	0.19	no	sucrose	0.017497552906111435
10643	4.97	total_duration_of_feeding_bursts	2624	1.69	no	sucrose	0.7112901146919212
10644	0.4	total_duration_of_feeding_bursts	2635	1.475	no	sucrose	0.41782031077349835
10645	0.34	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10646	38.49	total_duration_of_feeding_bursts	0730	11.3	no	sucrose	0.018672066285226788
10647	2.6	total_duration_of_feeding_bursts	0731	2.5700000000000003	no	sucrose	0.5273691295062778
10648	6.93	total_duration_of_feeding_bursts	0732	8.61	no	sucrose	0.02364045646448286
10649	17.09	total_duration_of_feeding_bursts	0923	5.37	no	sucrose	0.0541468461326371
10650	6.77	total_duration_of_feeding_bursts	1046	3.81	no	sucrose	0.16048292685499774
10651	1.43	total_duration_of_feeding_bursts	1053	0.99	no	sucrose	0.23911136147474432
10652	0.35	total_duration_of_feeding_bursts	1073	0.0	yes	sucrose	0.0006964407428944759
10653	1.89	total_duration_of_feeding_bursts	1075	0.8200000000000001	no	sucrose	0.1426049865242047
10654	0.47	total_duration_of_feeding_bursts	1077	1.42	no	sucrose	0.9078713348527874
10655	0.45	total_duration_of_feeding_bursts	1543	0.57	no	sucrose	0.19550272160998855
10656	0.44	total_duration_of_feeding_bursts	1545	1.58	no	sucrose	0.9290694641804975
10657	15.38	total_duration_of_feeding_bursts	1549	5.08	yes	sucrose	0.007182266127218121
10658	2.37	total_duration_of_feeding_bursts	1550	2.33	no	sucrose	0.8585750143378713
10659	63.55	total_duration_of_feeding_bursts	1554	1.58	no	sucrose	0.8442660153836152
10660	0.95	total_duration_of_feeding_bursts	1558	0.95	no	sucrose	0.7894266305089719
10661	0.0	total_duration_of_feeding_bursts	1561	0.22	no	sucrose	0.015952642497511518
10662	10.95	total_duration_of_feeding_bursts	1565	0.87	no	sucrose	0.2378768642383458
10663	10.59	total_duration_of_feeding_bursts	1566	2.94	no	sucrose	0.4708861367126991
10664	0.0	total_duration_of_feeding_bursts	1570	0.99	no	sucrose	0.11088144208264353
10665	1.47	total_duration_of_feeding_bursts	1579	2.7249999999999996	no	sucrose	0.8156712100335112
10666	8.75	total_duration_of_feeding_bursts	2259	2.68	no	sucrose	0.6428270658665708
10667	0.32	total_duration_of_feeding_bursts	2285	0.525	no	sucrose	0.05280654733300411
10668	0.19	total_duration_of_feeding_bursts	2310	0.0	yes	sucrose	0.0012763108061857927
10669	2.01	total_duration_of_feeding_bursts	2316	6.5	no	sucrose	0.05914257299829694
10670	0.55	total_duration_of_feeding_bursts	2324	0.83	no	sucrose	0.15310414894325539
10671	0.21	total_duration_of_feeding_bursts	2378	0.605	no	sucrose	0.2040524646749678
10672	0.53	total_duration_of_feeding_bursts	2391	0.7	no	sucrose	0.3404415301423468
10673	4.53	total_duration_of_feeding_bursts	2394	4.275	no	sucrose	0.6674995133951608
10674	1.97	total_duration_of_feeding_bursts	2547	12.245000000000001	yes	sucrose	0.0064166726791998144
10675	1.34	total_duration_of_feeding_bursts	2608	1.5299999999999998	no	sucrose	0.5955391484946942
10676	0.0	total_duration_of_feeding_bursts	2635	1.475	no	sucrose	0.41782031077349835
10677	13.03	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10678	22.84	total_duration_of_feeding_bursts	0730	11.3	no	sucrose	0.018672066285226788
10679	7.41	total_duration_of_feeding_bursts	0732	8.61	no	sucrose	0.02364045646448286
10680	0.99	total_duration_of_feeding_bursts	1053	0.99	no	sucrose	0.23911136147474432
10681	0.67	total_duration_of_feeding_bursts	1077	1.42	no	sucrose	0.9078713348527874
10682	0.98	total_duration_of_feeding_bursts	1545	1.58	no	sucrose	0.9290694641804975
10683	12.52	total_duration_of_feeding_bursts	1549	5.08	yes	sucrose	0.007182266127218121
10684	2.33	total_duration_of_feeding_bursts	1550	2.33	no	sucrose	0.8585750143378713
10685	1.68	total_duration_of_feeding_bursts	1554	1.58	no	sucrose	0.8442660153836152
10686	0.44	total_duration_of_feeding_bursts	1558	0.95	no	sucrose	0.7894266305089719
10687	0.0	total_duration_of_feeding_bursts	1561	0.22	no	sucrose	0.015952642497511518
10688	0.0	total_duration_of_feeding_bursts	1565	0.87	no	sucrose	0.2378768642383458
10689	3.87	total_duration_of_feeding_bursts	1566	2.94	no	sucrose	0.4708861367126991
10690	0.0	total_duration_of_feeding_bursts	1570	0.99	no	sucrose	0.11088144208264353
10691	1.55	total_duration_of_feeding_bursts	2259	2.68	no	sucrose	0.6428270658665708
10692	6.13	total_duration_of_feeding_bursts	2316	6.5	no	sucrose	0.05914257299829694
10693	0.0	total_duration_of_feeding_bursts	2324	0.83	no	sucrose	0.15310414894325539
10694	7.15	total_duration_of_feeding_bursts	2391	0.7	no	sucrose	0.3404415301423468
10695	4.41	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10696	62.99	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10697	2.54	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10698	45.13	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10699	0.0	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10700	49.86	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10701	1.35	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10702	21.32	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10703	2.81	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10704	1.4	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10705	0.0	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10706	9.83	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10707	2.37	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10708	0.0	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10709	0.0	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10710	0.0	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10711	38.0	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10712	0.39	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10713	6.31	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10714	16.78	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10715	0.0	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10716	0.32	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10717	1.86	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10718	0.0	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10719	0.53	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10720	7.14	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10721	0.34	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10722	2.29	total_duration_of_feeding_bursts	emptySplitGal4	2.37	no	sucrose	1.0
10723	3.0	Median_nSips_per_feeding_bursts	emptySplitGal4	3.5	no	yeast	1.0
10724	3.0	Median_nSips_per_feeding_bursts	0730	4.0	no	yeast	0.2843446913857046
10725	3.0	Median_nSips_per_feeding_bursts	0731	3.0	no	yeast	0.013334964959536256
10726	5.5	Median_nSips_per_feeding_bursts	0732	4.0	no	yeast	0.15650484224143257
10727	5.0	Median_nSips_per_feeding_bursts	0923	3.75	no	yeast	1.0
10728	3.5	Median_nSips_per_feeding_bursts	1046	3.0	no	yeast	0.38092199714379
10729	8.0	Median_nSips_per_feeding_bursts	1052	3.0	no	yeast	0.8022676434025697
10730	3.0	Median_nSips_per_feeding_bursts	1054	3.0	no	yeast	0.6116296612086125
10731	3.0	Median_nSips_per_feeding_bursts	1073	3.0	no	yeast	0.013446162999735587
10732	3.0	Median_nSips_per_feeding_bursts	1075	3.0	yes	yeast	0.008941593104689805
10733	3.0	Median_nSips_per_feeding_bursts	1077	3.0	yes	yeast	0.005057139607392225
10734	11.0	Median_nSips_per_feeding_bursts	1549	7.0	yes	yeast	0.0001830986952596663
10735	11.0	Median_nSips_per_feeding_bursts	1550	9.0	yes	yeast	0.00034781176480005825
10736	3.0	Median_nSips_per_feeding_bursts	1558	3.0	no	yeast	0.15297178957003071
10737	3.0	Median_nSips_per_feeding_bursts	1561	3.0	yes	yeast	0.004212404393527084
10738	4.0	Median_nSips_per_feeding_bursts	1565	3.0	no	yeast	0.07529290607094027
10739	4.0	Median_nSips_per_feeding_bursts	1566	3.0	no	yeast	0.01276110908738097
10740	3.0	Median_nSips_per_feeding_bursts	1569	3.0	no	yeast	0.020138136264197033
10741	3.0	Median_nSips_per_feeding_bursts	1570	3.0	no	yeast	0.03933091489258886
10742	3.0	Median_nSips_per_feeding_bursts	1575	3.0	no	yeast	0.1596898888486426
10743	3.0	Median_nSips_per_feeding_bursts	1581	3.0	yes	yeast	0.00865949632251011
10744	4.0	Median_nSips_per_feeding_bursts	1587	3.5	no	yeast	0.9373878697956743
10745	3.5	Median_nSips_per_feeding_bursts	1588	3.25	no	yeast	0.331449966655176
10746	4.0	Median_nSips_per_feeding_bursts	1597	3.0	no	yeast	0.10254023966019823
10747	3.0	Median_nSips_per_feeding_bursts	1602	3.0	no	yeast	0.012445363621123383
10748	5.0	Median_nSips_per_feeding_bursts	2257	3.0	no	yeast	0.1565238188832406
10749	3.0	Median_nSips_per_feeding_bursts	2259	3.0	no	yeast	0.07207965090610323
10750	4.0	Median_nSips_per_feeding_bursts	2275	3.0	no	yeast	0.29445042342633265
10751	3.0	Median_nSips_per_feeding_bursts	2279	3.0	no	yeast	0.2580712242244271
10752	3.0	Median_nSips_per_feeding_bursts	2285	3.0	no	yeast	0.43886954311123183
10753	3.0	Median_nSips_per_feeding_bursts	2310	3.0	no	yeast	0.04657889709689755
10754	4.0	Median_nSips_per_feeding_bursts	2316	3.5	no	yeast	0.6854931481162749
10755	4.0	Median_nSips_per_feeding_bursts	2324	3.0	no	yeast	0.11429099712898647
10756	5.5	Median_nSips_per_feeding_bursts	2388	3.0	no	yeast	0.5372560307379378
10757	3.0	Median_nSips_per_feeding_bursts	2394	3.0	no	yeast	0.3424090516835725
10758	4.5	Median_nSips_per_feeding_bursts	2538	4.25	no	yeast	0.16400807417807053
10759	3.0	Median_nSips_per_feeding_bursts	2547	3.0	no	yeast	0.4891465417377549
10760	3.0	Median_nSips_per_feeding_bursts	2554	3.0	no	yeast	0.10433885462472628
10761	3.0	Median_nSips_per_feeding_bursts	2609	4.0	no	yeast	0.4203511575705965
10762	3.0	Median_nSips_per_feeding_bursts	2617	3.0	no	yeast	0.07652906174262368
10763	3.0	Median_nSips_per_feeding_bursts	2618	3.0	no	yeast	0.0329063264106563
10764	9.5	Median_nSips_per_feeding_bursts	2624	3.0	no	yeast	0.6326165176261023
10765	3.0	Median_nSips_per_feeding_bursts	2634	3.0	no	yeast	0.18272647178475487
10766	3.0	Median_nSips_per_feeding_bursts	2635	3.0	yes	yeast	0.0037844095255829464
10767	3.0	Median_nSips_per_feeding_bursts	4158	3.0	no	yeast	0.08513742139283019
